,index,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
10,10,1452061940658761746,1452061940658761746,1635033519000.0,2021-10-24 08:58:39,+0900,,烏有:今まで毎日「死にたい・・・」って呟いてたけど、筋トレ始めてからは性格がポジティブになって「よし、死のう！」ってなった,ja,[],[],1264244484,1264244484,mayakobot,麻耶コピペbot,7,08,https://twitter.com/mayakobot/status/1452061940658761746,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
11,11,1452061869217247236,1452061869217247236,1635033502000.0,2021-10-24 08:58:22,+0900,,生きたい......................................,ja,[],[],1315903382,1315903382,botsinitai,死にたいbot,7,08,https://twitter.com/botsinitai/status/1452061869217247236,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
12,12,1452061851072679937,1452061851072679937,1635033497000.0,2021-10-24 08:58:17,+0900,,バレッタが見つからない死にたい,ja,[],[],1178779268,1178779268,HigureBot,しにたい緋紅bot,7,08,https://twitter.com/HigureBot/status/1452061851072679937,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
13,13,1452061831548178437,1452061831548178437,1635033493000.0,2021-10-24 08:58:13,+0900,,#カリッと食感がクセになるクリスピーチキン は🌶️復活ハバネロホット／👑王道プレーン 2種類が発売中！ #ファミマ @famima_now をフォローして 👇のボタンからツイート！クリスピーチキン各種に使える無料引換クーポンが当たる🌟結果はその場ですぐわかる👀,ja,"['カリッと食感がクセになるクリスピーチキン', 'ファミマ']",[],1612512703,1612512703,syanaineetks,死にたいばし,7,08,https://twitter.com/syanaineetks/status/1452061831548178437,[],[],0,,False,1,1,0,,死にたい,,,,,,,[],,,,
14,14,1452061675566157832,1452061675566157832,1635033456000.0,2021-10-24 08:57:36,+0900,,ほかる 死にたい 怖い おはようございます 占って いってきます ただいま こんにちは おはよう おかえり おやすみ,ja,[],[],3341825188,3341825188,DfghgfbgghZx454,@Liz4443,7,08,https://twitter.com/DfghgfbgghZx454/status/1452061675566157832,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
15,15,1452061659233603588,1452059939237601280,1635033452000.0,2021-10-24 08:57:32,+0900,,@potaaa_j マジでそれが欲しい授乳手コキされながら死にたい,ja,[],[],2197408813,2197408813,tadashi_2525,ただし。,7,08,https://twitter.com/tadashi_2525/status/1452061659233603588,[],[],0,,False,0,0,0,,死にたい,,,,,,,"[{'screen_name': 'potaaa_j', 'name': '💧 🐋ིྀ 𓂃 𓈒𓏸⋆͛', 'id': '1039182636449591296'}]",,,,
16,16,1452061644926832641,1452061644926832641,1635033448000.0,2021-10-24 08:57:28,+0900,,それを話したら、一緒に背負うまで言えないけど、一緒にいる事で死にたいって思わなくなったりするでしょって、言ってくれたのに,ja,[],[],1308992173598273537,1308992173598273537,chan0722mi,みぃ,7,08,https://twitter.com/chan0722mi/status/1452061644926832641,[],[],0,,False,1,0,0,,死にたい,,,,,,,[],,,,
17,17,1452061303791443973,1452061303791443973,1635033367000.0,2021-10-24 08:56:07,+0900,,やっぱり目が覚めるんよね、、 また、つまらない１日が始まる  #辛い  #死にたい  #消えたい,ja,"['辛い', '死にたい', '消えたい']",[],1451858142493433862,1451858142493433862,r_k29_08,RK,7,08,https://twitter.com/r_k29_08/status/1452061303791443973,[],[],0,,False,1,2,0,,死にたい,,,,,,,[],,,,
18,18,1452061279284121603,1452061279284121603,1635033361000.0,2021-10-24 08:56:01,+0900,,朝から嫌なこと思い出して帰りたくなくなるとは思わなかったな死にたい,ja,[],[],3056215704,3056215704,kaorin_1914,佳織,7,08,https://twitter.com/kaorin_1914/status/1452061279284121603,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
19,19,1452061264750866433,1452061264750866433,1635033358000.0,2021-10-24 08:55:58,+0900,,話するの下手で死にたいオブ・ザ・イヤー受賞,ja,[],[],745213869333708800,745213869333708800,tenpura_jinrou,てんぷら,7,08,https://twitter.com/tenpura_jinrou/status/1452061264750866433,[],[],0,,False,1,0,0,,死にたい,,,,,,,[],,,,
20,20,1452061207972564993,1452061207972564993,1635033344000.0,2021-10-24 08:55:44,+0900,,フッシー：「今日の夕飯はなに」とLINEでルカちにチャットを打っていたら間違えてペーストを押してしまって「今日のゆうﾊｧｧｧｰｰｰｰｰﾝwwwwww」と送信してしまい、死にたいと思ったらルカちから「チャーﾊｧｧｧｰｰｰｰｰﾝwwwwww」 って返ってきて死んだ。,ja,[],[],967682558115786752,967682558115786752,Xbot88885584,スマポケX組コピペbot,7,08,https://twitter.com/Xbot88885584/status/1452061207972564993,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
21,21,1452061103626747904,1452061103626747904,1635033319000.0,2021-10-24 08:55:19,+0900,,夜の仕事の事考えてたら昼を遅刻するし昼の仕事つめてたら夜の仕事寝坊するしで死にたい、、もうやだ,ja,[],[],1388148327733075972,1388148327733075972,sekka_123b,雪華は-10kg戦争中❤️‍🔥💙💛,7,08,https://twitter.com/sekka_123b/status/1452061103626747904,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
22,22,1452061033065955330,1452061033065955330,1635033302000.0,2021-10-24 08:55:02,+0900,,高所恐怖症の男の娘に引っ張られて観覧車に乗せられたい。乗ったはいいものの頂上が近づく度に震えが大きくなる男の娘に「そんなに怖いなら何で乗ったの...？」って尋ねると涙目で「だって...ここから見る夜景がすごく綺麗って聞いて...君と見たかったから...」と返ってきて照れ死にたい。,ja,[],[],2357866287,2357866287,otokomusumebot,男の娘妄想bot,7,08,https://twitter.com/otokomusumebot/status/1452061033065955330,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
23,23,1452061030368956417,1452061030368956417,1635033302000.0,2021-10-24 08:55:02,+0900,,会社のパソコン立ち上がらなくて死にたい,ja,[],[],1443494283386843137,1443494283386843137,wanizame_x,城之内家の🐊🦈は健全オタク,7,08,https://twitter.com/wanizame_x/status/1452061030368956417,[],[],0,,False,2,0,0,,死にたい,,,,,,,[],,,,
24,24,1452060957543317505,1452060957543317505,1635033284000.0,2021-10-24 08:54:44,+0900,,死にたい死にたい,ja,[],[],1337629996894961666,1337629996894961666,p2kLVmwYP5Yrw5C,？,7,08,https://twitter.com/p2kLVmwYP5Yrw5C/status/1452060957543317505,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
25,25,1452060897711509505,1452060897711509505,1635033270000.0,2021-10-24 08:54:30,+0900,,山崎「俺ってもしかしてイケメンなんじゃね」原「おい、落ち着けって！そんなことないから！ほんとに。安心して。そんなことないよ。大丈夫、大丈夫だよ、そんなことないからね……よしよし」山崎「死にたい」,ja,[],[],2989094547,2989094547,kirisaki_neta,霧崎第一ネタbot,7,08,https://twitter.com/kirisaki_neta/status/1452060897711509505,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
26,26,1452060868376608769,1452060021903167492,1635033263000.0,2021-10-24 08:54:23,+0900,,@EILEEN0430 明日は月曜！！！！死にたい！！！,ja,[],[],1001539411,1001539411,ponCotsu34,ますらお a.k.a Rag,7,08,https://twitter.com/ponCotsu34/status/1452060868376608769,[],[],0,,False,1,1,0,,死にたい,,,,,,,"[{'screen_name': 'EILEEN0430', 'name': 'ロールさん✨🐉🌸', 'id': '221548236'}]",,,,
27,27,1452060861103702020,1452060861103702020,1635033261000.0,2021-10-24 08:54:21,+0900,,京極夏彦の『死ねばいいのに』という小説を思い出すなぁ。  あれも、恋人から死にたいと言われ 殺してくれと言われて恋人の頼みだからってことで殺してあげたんだよね、それが本人の幸せならと。生きる方が辛いのならそれを望むならって。,ja,[],[],1451878853136117766,1451878853136117766,0721sex___,kasumi,7,08,https://twitter.com/0721sex___/status/1452060861103702020,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
28,28,1452060686029262856,1452060686029262856,1635033220000.0,2021-10-24 08:53:40,+0900,,そういや今日、iPhone5を受け取る際に「有害サイトのフィルタリングはどうしますかー？」と女性店員さんに聞かれたので「あ、有害サイトを見たいんでつけないでください」って答えたら「……聞かなかったことにします」とクールに流されたので死にたいsezitak,ja,[],[],983463913,983463913,torimawww,とりあえず笑っとけBOT,7,08,https://twitter.com/torimawww/status/1452060686029262856,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
29,29,1452060681847463939,1452060681847463939,1635033219000.0,2021-10-24 08:53:39,+0900,,うちね、ある人と気まずい…なんか学校が嫌いになった((..)……もう死にたいわ…,ja,[],[],960448765,960448765,Higekibot,悲劇のヒロインbot,7,08,https://twitter.com/Higekibot/status/1452060681847463939,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
30,30,1452060666504699906,1452060666504699906,1635033215000.0,2021-10-24 08:53:35,+0900,,#嫌な上司あるある  家庭の出来事を職場に持ってくる奴、 「自分で整理しとけよ #上司 嫌い 社会人 給与 学生 死にたい 上手くやっていけるのか 憂鬱 社畜,ja,"['嫌な上司あるある', '上司']",[],918930320476463104,918930320476463104,RotBoss69,嫌な上司あるあるBot,7,08,https://twitter.com/RotBoss69/status/1452060666504699906,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
31,31,1452060625627009024,1452060625627009024,1635033205000.0,2021-10-24 08:53:25,+0900,,友人が「有休使って遊園地に来てるんだ」っていうメールを送ってきたから「ニートかよ！」って送り返してやったら「デートだよ！」って返ってきた。死にたい･･･,ja,[],[],919117435,919117435,nyamobo,にゃもbot,7,08,https://twitter.com/nyamobo/status/1452060625627009024,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
32,32,1452060612536659972,1452060612536659972,1635033202000.0,2021-10-24 08:53:22,+0900,,死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい,ja,[],[],1451935894424862730,1451935894424862730,yauMzLsTTgVo1BV,ふわとろオムライス,7,08,https://twitter.com/yauMzLsTTgVo1BV/status/1452060612536659972,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
33,33,1452060558027411460,1452060378960056327,1635033189000.0,2021-10-24 08:53:09,+0900,,しばらすwwwwwwwww もうやだwwwwww死にたいwwwwwwwww死なないwwwwwwwww,ja,[],[],1330083056439488512,1330083056439488512,yuyuyu_yuyunnnn,ゆゆん🐰🐇💨,7,08,https://twitter.com/yuyuyu_yuyunnnn/status/1452060558027411460,[],[],0,,False,3,0,0,,死にたい,,,,,,,[],,,,
34,34,1452060542885974016,1452060542885974016,1635033186000.0,2021-10-24 08:53:06,+0900,,ドニー：今日駅のエスカレーターを歩いて上ってたら手を繋いだまま道を塞いでるカップルがいてイラっとしたから、手を切り離してやろうと舌打ちしてから「すいませーん通りまーす」って真ん中通ろうとしたらカップルに「は～い」ってアーチされた死にたい。,ja,[],[],2945563950,2945563950,kamiboss_bot,SaintsRowコピペbot,7,08,https://twitter.com/kamiboss_bot/status/1452060542885974016,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
35,35,1452060525530017792,1452060525530017792,1635033181000.0,2021-10-24 08:53:01,+0900,,「疲れた」「ウザい」「消えたい」「ムカつく」「死にたい」「月曜日」「仕事辞めたい」「もぉﾏｼﾞ無理」「ﾘｽｶしょ」「つらい」「泣きそう」そんなネガティブな言葉をすべて予測変換で「おっぱい揉みたい」と登録しておけば、明日からの人生マジカルハッピーになれるよ,ja,[],[],2305972662,2305972662,shumai_girl,しゅうまいまい,7,08,https://twitter.com/shumai_girl/status/1452060525530017792,[],[],0,,False,1,0,0,,死にたい,,,,,,,[],,,,
36,36,1452060521960669184,1452060521960669184,1635033181000.0,2021-10-24 08:53:01,+0900,,バレンタインの時チョコ貰えないからチョコアレルギーてクラスメイトに嘘つきまくってたの懐かしい。。死にたい,ja,[],[],1451872233048076289,1451872233048076289,YgQZWOrdheRK7bL,ろ,7,08,https://twitter.com/YgQZWOrdheRK7bL/status/1452060521960669184,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
37,37,1452060491694493700,1452060491694493700,1635033173000.0,2021-10-24 08:52:53,+0900,,webclassに繋がらなくて詰んだ,ja,[],[],2928251911,2928251911,Kousen_shinitai,死にたい高専生bot,7,08,https://twitter.com/Kousen_shinitai/status/1452060491694493700,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
38,38,1452060462451867651,1452060462451867651,1635033166000.0,2021-10-24 08:52:46,+0900,,おはよう、ただいま、悲しい、さようなら、疲れた、おやすみなさい、こんにちは、帰宅、こんばんは、ほかいま、こんばんは、おやすみ、寝る、ほかる、死にたい、怖い、おはようございます、占って！ いってきます、ただいま、お帰り！離脱、お風呂54,ja,[],[],3397247671,3397247671,tsnjieb,@kky10091009 詐欺師 乞食,7,08,https://twitter.com/tsnjieb/status/1452060462451867651,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
39,39,1452060331086282757,1452060331086282757,1635033135000.0,2021-10-24 08:52:15,+0900,,#死にたいからの予測変換で病んでるか分かる 死にたいから…仕方ないか！  んんん？,ja,['死にたいからの予測変換で病んでるか分かる'],[],1182873985190486016,1182873985190486016,Rune_MINAZUKI1,水無月ルーン（固ツイ見て！）/🌙🍃/🦋🔞/🍡,7,08,https://twitter.com/Rune_MINAZUKI1/status/1452060331086282757,[],[],0,,False,2,0,0,,死にたい,,,,,,,[],,,,
40,40,1452060059500900352,1452060059500900352,1635033070000.0,2021-10-24 08:51:10,+0900,,Google「死にたい」の検索結果 → 以下のページは制限されているのでブラウズできません ・厚労省HPから飛ぶ相談窓口のURLをタップ →「このURLはコンテンツフィルタによってブロックされました」  は？？？？？ こんなところに年齢制限かけてなんの意味があるんだ？？ 絶望〜〜〜 #死にたい,ja,['死にたい'],[],1321787838195617792,1321787838195617792,WJmy4YdMLZ4bSTo,奏,7,08,https://twitter.com/WJmy4YdMLZ4bSTo/status/1452060059500900352,[],[],0,,False,1,0,0,,死にたい,,,,,,,[],,,,
41,41,1452060048239202307,1452060048239202307,1635033068000.0,2021-10-24 08:51:08,+0900,,最初の方は何かとちょっと仲悪くなることめっちゃ多くて病むこと多かったけど今は幸せすぎて逆にしにそうです,ja,[],[],1166134579905757184,1166134579905757184,7_bred1,美音@死にたい,7,08,https://twitter.com/7_bred1/status/1452060048239202307,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
42,42,1452060044523016194,1452060044523016194,1635033067000.0,2021-10-24 08:51:07,+0900,,#死にたいからの予測変換で病んでるか分かる  死にたいって描写が多いですもんね。  ある意味病んでそうそうゆう描写ばっか見てるなら(),ja,['死にたいからの予測変換で病んでるか分かる'],[],1432211754759512069,1432211754759512069,SMMMMMMMMM_,あおき,7,08,https://twitter.com/SMMMMMMMMM_/status/1452060044523016194,[],[],0,,False,1,0,0,,死にたい,,,,,,,[],,,,
43,43,1452059983000977409,1452059983000977409,1635033052000.0,2021-10-24 08:50:52,+0900,,死にたい,ja,[],[],1451289606964473873,1451289606964473873,4HpnLGPqh5NAFrp,菅田信太郎,7,08,https://twitter.com/4HpnLGPqh5NAFrp/status/1452059983000977409,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
44,44,1452059920224849920,1452059920224849920,1635033037000.0,2021-10-24 08:50:37,+0900,,#死にたいからの予測変換で病んでるか分かる  死にたいので、好きな人って感じ??  へ？,ja,['死にたいからの予測変換で病んでるか分かる'],[],1390437327902699521,1390437327902699521,Kannazuki_Aoi30,神無月葵,7,08,https://twitter.com/Kannazuki_Aoi30/status/1452059920224849920,[],[],0,,False,16,4,0,,死にたい,,,,,,,[],,,,
45,45,1452059857788420097,1452059857788420097,1635033022000.0,2021-10-24 08:50:22,+0900,,はー死にたい,ja,[],[],848507117694623745,848507117694623745,gutenabend_,雪,7,08,https://twitter.com/gutenabend_/status/1452059857788420097,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
46,46,1452059686820192256,1452059686820192256,1635032981000.0,2021-10-24 08:49:41,+0900,,死にたい,ja,[],[],1443112097164840966,1443112097164840966,__aki__0040,あき🦋ཻ†NO.982◌ ͙❁˚ 瑠璃雛菊,7,08,https://twitter.com/__aki__0040/status/1452059686820192256,[],[],0,,False,8,0,0,,死にたい,,,,,,,[],,,,
47,47,1452059677148082183,1452059677148082183,1635032979000.0,2021-10-24 08:49:39,+0900,,死にたい,ja,[],[],812827722,812827722,kusozakoo21,天使でクソザコなあの人,7,08,https://twitter.com/kusozakoo21/status/1452059677148082183,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
48,48,1452059671401959426,1444671655888900097,1635032978000.0,2021-10-24 08:49:38,+0900,,@NumaHaru333 トニーさん☺️ こちらこそフォローありがとうございます！  このアカウントは5年前、毎日死にたいと思っていた自分に向けて書いてます。  お互い無理せず情報発信できたらいいですね！ よろしくお願いいたします🌸,ja,[],[],1444260302753730567,1444260302753730567,kitsunetotanuko,やよ🌸解離性障害(転換)・境界知能の凸凹日記,7,08,https://twitter.com/kitsunetotanuko/status/1452059671401959426,[],[],0,,False,0,0,0,,死にたい,,,,,,,"[{'screen_name': 'NumaHaru333', 'name': 'とにかく明るい鬱病患者 （略称 トニー）', 'id': '621432589'}]",,,,
49,49,1452059581941571591,1452059581941571591,1635032956000.0,2021-10-24 08:49:16,+0900,,勝つまでやろうと思ったのに 10連敗してもう死にたい,ja,[],[],2749643427,2749643427,Tourbillon5235,Amimizuku@剣盾TNサリー,7,08,https://twitter.com/Tourbillon5235/status/1452059581941571591,[],[],0,,False,2,0,0,,死にたい,,,,,,,[],,,,
50,50,1452059473598500870,1452059473598500870,1635032931000.0,2021-10-24 08:48:51,+0900,,#死にたいからの予測変換で病んでるか分かる  死にたいってすごい冷えてるからスープ飲んで寝る  意味わからんwww 「って」の後ろの文、前にツイートした文丸々wwwwww,ja,['死にたいからの予測変換で病んでるか分かる'],[],2769822864,2769822864,capricorn0914,ルル＝ベル,7,08,https://twitter.com/capricorn0914/status/1452059473598500870,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
51,52,1452059420519636995,1452059420519636995,1635032918000.0,2021-10-24 08:48:38,+0900,,まさかのケツに管突っ込まれwww死にたいwww,ja,[],[],2836660423,2836660423,temaobot,てまおbot,7,08,https://twitter.com/temaobot/status/1452059420519636995,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
52,53,1452059399573291011,1452059399573291011,1635032913000.0,2021-10-24 08:48:33,+0900,,死にたい、とか、死のう、は単なる意思なので俺の中では弱音にカウントされない。,ja,[],[],2805227497,2805227497,hutatumimiyacho,ヤチョウさんクソbot,7,08,https://twitter.com/hutatumimiyacho/status/1452059399573291011,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
53,54,1452059383504850945,1452055886302646272,1635032909000.0,2021-10-24 08:48:29,+0900,,@Imcha_Y_Y たこくんに「たこきゅんたこきゅん」って出だしでDMしてた死にたいww返してくれてたの優しいww,ja,[],[],1388865066418675717,1388865066418675717,yuyu_ringo4,yuri🐙❤️,7,08,https://twitter.com/yuyu_ringo4/status/1452059383504850945,[],[],0,,False,0,0,0,,死にたい,,,,,,,"[{'screen_name': 'Imcha_Y_Y', 'name': 'ポンコツㄘ【社不】', 'id': '1164791184163606531'}]",,,,
54,55,1452059348880945156,1452059348880945156,1635032901000.0,2021-10-24 08:48:21,+0900,,#死にたいからの予測変換で病んでるか分かる  死にたいっていつ？？前なんてわざわざありがとうwwwありがとうwwwありがとうwwwありがとうwwwありがとうwwwありがとうwwwありがとうwwwありがとうwwwありがとうwwwありがとうwww,ja,['死にたいからの予測変換で病んでるか分かる'],[],1398900507058397185,1398900507058397185,aoba_0305,あおば🐬,7,08,https://twitter.com/aoba_0305/status/1452059348880945156,[],[],0,,False,3,0,0,,死にたい,,,,,,,[],,,,
55,56,1452059333164822529,1451836665668902913,1635032897000.0,2021-10-24 08:48:17,+0900,,@koma_2ge あんな感じのイケオジサマになるのを見届けてから死にたいわ😇💗 しかしなんであれはあんなに塩対応なの？🥺10年保証じゃ納得しなくて30年後にやっとサインしたってオチ？😏,ja,[],[],4533193394,4533193394,kabuhix0520,🐺🐰かぶ🐼🦥,7,08,https://twitter.com/kabuhix0520/status/1452059333164822529,[],[],0,,False,2,1,0,,死にたい,,,,,,,"[{'screen_name': 'koma_2ge', 'name': 'こま🇯🇵🇹🇭🐺🐰🐄🐖', 'id': '1400699149889114113'}]",,,,
56,57,1452059325388648450,1452059325388648450,1635032895000.0,2021-10-24 08:48:15,+0900,,死にたい  、,ja,[],[],1377954067545083904,1377954067545083904,mitamahomo,人気な奴ほど大っ嫌い 常時不安定のおばか,7,08,https://twitter.com/mitamahomo/status/1452059325388648450,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
57,58,1452059238147104768,1452059238147104768,1635032874000.0,2021-10-24 08:47:54,+0900,,タクト：トイレットペーパーで鼻かんだんだけど、もうやだ、死にたい ウィル：つまんな タクト：テンパリすぎて言葉足らずだった うんこする ケツ拭く 寒すぎてくしゃみ 何を思ったか手に持ってる紙で鼻をかむ 悶絶←今ここ  まじ死にたい ウィル：想像以上のアレだった,ja,[],[],2679778560,2679778560,kite_LA_bot,カイトと愉快な仲間たち,7,08,https://twitter.com/kite_LA_bot/status/1452059238147104768,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
58,59,1452059203682529281,1452059203682529281,1635032866000.0,2021-10-24 08:47:46,+0900,,紅忘れた死にたい,ja,[],[],1397351349889605633,1397351349889605633,toyomaru_cos,とよ丸🔰,7,08,https://twitter.com/toyomaru_cos/status/1452059203682529281,[],[],0,,False,1,0,0,,死にたい,,,,,,,[],,,,
59,60,1452059186724892674,1452059186724892674,1635032862000.0,2021-10-24 08:47:42,+0900,,死にたいと酒飲まんは人生で1番発声してる,ja,[],[],1217123580380471296,1217123580380471296,nisepoyo,👾にせぽよ👾,7,08,https://twitter.com/nisepoyo/status/1452059186724892674,[],[],0,,False,3,0,0,,死にたい,,,,,,,[],,,,
60,61,1452059184887779331,1452059184887779331,1635032862000.0,2021-10-24 08:47:42,+0900,,「だから、何があっても、それでも生きていくしかねえんだ」     家族が殺されても、死にたいほど悲しくても、奇形で生まれてこようと、それでも、それでも生きていくしかないんだと彼女は言った。なぜならそれが一度しかねえ大事な人生だからだ、と。,ja,[],[],2721051158,2721051158,o_inori,オーデュボンの祈り_bot,7,08,https://twitter.com/o_inori/status/1452059184887779331,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
61,62,1452059127954350086,1452059127954350086,1635032848000.0,2021-10-24 08:47:28,+0900,,もうやだ、死にたい…,ja,[],[],2601308905,2601308905,rui_tyan_bot,涙ちゃんbot,7,08,https://twitter.com/rui_tyan_bot/status/1452059127954350086,[],[],0,,False,0,0,0,,死にたい,,,,,,,[],,,,
