,index,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
13,17,1450737299466043392,1450737299466043392,1634717700000.0,2021-10-20 17:15:00,+0900,,穏やかな作用のお薬「レスリン」のジェネリック品「デジレル」のご紹介です😊  眠気の作用があり、それにより中途覚醒でお悩みの方に利用されています。  一度ご検討ください😉  #抗うつ薬 #睡眠薬 #中途覚醒 #レスリン   https://t.co/iz2bBk0Zeb,ja,"['抗うつ薬', '睡眠薬', '中途覚醒', 'レスリン']",[],1281553108410105856,1281553108410105856,okusuri_x,「サツキ」お薬＆サプリ個人輸入情報@相互フォロー😊,3,17,https://twitter.com/okusuri_x/status/1450737299466043392,['https://alwys.net/contents/ard.php?id=OS016428&adwares=os018242'],[],0,,False,1,0,0,,デジレル,,,,,,,[],,,,
14,18,1450663663950389254,1450658244293062657,1634700144000.0,2021-10-20 12:22:24,+0900,,@31s7SgFi30DJUDy 俺のは食欲が出て、油断したら太ります。  #抗うつ薬  #デジレル,ja,"['抗うつ薬', 'デジレル']",[],1294618819655172096,1294618819655172096,KnFXH71EICC47oP,暁,3,12,https://twitter.com/KnFXH71EICC47oP/status/1450663663950389254,[],[],0,,False,1,1,0,,デジレル,,,,,,,"[{'screen_name': '31s7SgFi30DJUDy', 'name': 'セサミン', 'id': '1305282014023540738'}]",,,,
15,19,1450662571179057158,1450662571179057158,1634699883000.0,2021-10-20 12:18:03,+0900,,抗うつ薬⑤  ＊SARI（セロトニン2 受容体拮抗・再取り込み阻害薬） ・トラゾドン塩酸塩（デジレル、レスリン）  ＊定型抗精神病薬 ・スルピリド（ドグマチール、アビリット、ミラドール）,ja,[],[],1018802179862171648,1018802179862171648,psychologicalb3,心理臨床あれこれ,3,12,https://twitter.com/psychologicalb3/status/1450662571179057158,[],[],0,,False,1,0,0,,デジレル,,,,,,,[],,,,
16,20,1450650352760459266,1450645405671190531,1634696970000.0,2021-10-20 11:29:30,+0900,,@lilymama191016 お疲れ様でした💦  再入眠できないのは 不安や緊張だったのですね デジレル増量で安眠できれば いいですね😊  産業医からご連絡があったなら しっかりとされていると 思いますよー！,ja,[],[],762398878553387008,762398878553387008,1uwFJwmb88l5Hbf,ryo,3,11,https://twitter.com/1uwFJwmb88l5Hbf/status/1450650352760459266,[],[],0,,False,1,1,0,,デジレル,,,,,,,"[{'screen_name': 'lilymama191016', 'name': 'リママ@再復職しました・鬱病治療中', 'id': '1267376822158716928'}]",,,,
17,21,1450645405671190531,1450645405671190531,1634695791000.0,2021-10-20 11:09:51,+0900,,メンクリ終了。  中途覚醒時に再入眠出来なくなったのは、恐らく緊張から。 今の段階で眠剤変更は怖いのでサイレース2mgはそのまま。 デジレルを増量。  復職したんですって言ったら、産業医からお電話ありました、だって。  うちの会社怖い💦,ja,[],[],1267376822158716928,1267376822158716928,lilymama191016,リママ@再復職しました・鬱病治療中,3,11,https://twitter.com/lilymama191016/status/1450645405671190531,[],[],0,,False,145,6,1,,デジレル,,,,,,,[],,,,
18,23,1450530170977226752,1450530170977226752,1634668316000.0,2021-10-20 03:31:56,+0900,,レスリン、デジレル。トリアゾロピリジン系抗うつ薬。精神賦活作用とともに抗不安作用も持ち合わせてる。したがって、不安感をともなう比較的軽いうつ状態に適してるんだ。口の渇きや便秘の副作用もかなり軽減されているんだ。ＳＳＲＩに近い薬みたいだぜ。,ja,[],[],990950616041013248,990950616041013248,psydrug_yagen,向精神薬に詳しい薬研藤四郎bot,3,03,https://twitter.com/psydrug_yagen/status/1450530170977226752,[],[],0,,False,1,0,0,,デジレル,,,,,,,[],,,,
19,25,1449935412760252420,1449935412760252420,1634526515000.0,2021-10-18 12:08:35,+0900,,デジレル コントミン ルネスタ オランザピン 追加〜🔥,ja,[],[],1285815678914580481,1285815678914580481,iikotoaruyo0701,心陽🌹,1,12,https://twitter.com/iikotoaruyo0701/status/1449935412760252420,[],[],0,,False,2,0,0,,デジレル,,,,,,,[],,,,
20,26,1449826131503321090,1449826131503321090,1634500460000.0,2021-10-18 04:54:20,+0900,,おはよう世界（´ω｀  ひさびさ目覚ましで起きた（´ω｀； デジレルがちゃんと効いてるのか 寒くなって布団が恋しくなったか （多分後者（´ω｀；,ja,[],[],1109975602080043008,1109975602080043008,daidaiichigo2,橙☆苺,1,04,https://twitter.com/daidaiichigo2/status/1449826131503321090,[],[],0,,False,1,0,0,,デジレル,,,,,,,[],,,,
21,28,1449762999745478658,1449762999745478658,1634485409000.0,2021-10-18 00:43:29,+0900,,サインバルタとアモキサンで過眠の副作用に困ってたのだ。 両剤の服用時刻を18時にすることでなんとか日中の過眠はなくなったのだけど、その分朝起きられなくなってたのだ。 たまたま深部睡眠増やしたくてデジレル個人輸入したのだ。デジレルのむようになったらなぜか朝起きられるようになったのだ。,ja,[],[],1117462320538472451,1117462320538472451,depression_arai,過食をやめたいうつ病の主婦イさん🔰,1,00,https://twitter.com/depression_arai/status/1449762999745478658,[],[],0,,False,11,1,0,,デジレル,,,,,,,[],,,,
22,29,1449700999325646848,1449399105067708420,1634470627000.0,2021-10-17 20:37:07,+0900,,@chiocacao トラゾドンは、ファイザーのデジレルとメルクのレスリンの他に、共和からジェネリックが出ているのでそれを試すのも手です。お値段も半分ですしね(^^),ja,[],[],1971689478,1971689478,737_663,ナミナ@ほぼ鬱の双極(Ⅱ)。鬱遷延状態,7,20,https://twitter.com/737_663/status/1449700999325646848,[],[],0,,False,1,0,0,,デジレル,,,,,,,"[{'screen_name': 'chiocacao', 'name': 'チオ＠うつの沼でアップダウン', 'id': '495694535'}]",,,,
23,32,1449647641512452098,1449303334247038976,1634457905000.0,2021-10-17 17:05:05,+0900,,@e_mc2_naruko なんで３日だけなんだろう。 耐性にしても、３日で耐性は早すぎますね！！テトラミドとデジレルとテシプールは抗うつ薬だけどヒルナミンは抗精神病薬なので機序は違うはずです。わっかんないですねー！暇な時調べてみます^_^,ja,[],[],1430847611087450119,1430847611087450119,4rik20,麻凛華,7,17,https://twitter.com/4rik20/status/1449647641512452098,[],[],0,,False,1,1,0,,デジレル,,,,,,,"[{'screen_name': 'e_mc2_naruko', 'name': '農民@ナルコレプシー研究機構', 'id': '956493487360192514'}]",,,,
24,33,1449622517824425984,1449303334247038976,1634451915000.0,2021-10-17 15:25:15,+0900,,@4rik20 でも3日しか効かないのでナルコの人には微妙かもです ヒルナミン、テトラミド、デジレル、テシプールこれらの薬すげー効くんですけど3日だけなんですよ これって私だけなんですか？ 臨床の意見知りたいです その辺の情報が無くて困ってます。 ヒスタミンブロック系なので耐久性が出やすいらしいけど,ja,[],[],956493487360192514,956493487360192514,e_mc2_naruko,農民@ナルコレプシー研究機構,7,15,https://twitter.com/e_mc2_naruko/status/1449622517824425984,[],[],0,,False,1,1,0,,デジレル,,,,,,,"[{'screen_name': '4rik20', 'name': '麻凛華', 'id': '1430847611087450119'}]",,,,
25,34,1449590383084638213,1449590383084638213,1634444254000.0,2021-10-17 13:17:34,+0900,,ベンゾに耐性ついてデジレルとリフレックス以外を処方された人いる？,ja,[],[],5788602,5788602,zenkakukun,zenkaku,7,13,https://twitter.com/zenkakukun/status/1449590383084638213,[],[],0,,False,1,1,0,,デジレル,,,,,,,[],,,,
26,35,1449573327853420544,1449573327853420544,1634440187000.0,2021-10-17 12:09:47,+0900,,デエビゴとデジレルの組み合わせがまるには合わない気がする。 2日連続悪夢見てる起きたら泣いてる,ja,[],[],1389928835127201797,1389928835127201797,____sn4_,まる,7,12,https://twitter.com/____sn4_/status/1449573327853420544,[],[],0,,False,4,0,0,,デジレル,,,,,,,[],,,,
27,38,1449187664712781824,1449187664712781824,1634348238000.0,2021-10-16 10:37:18,+0900,,分類：抗うつ薬　商品名：デジレル　一般名：トラゾドン　効能：うつ病　用量：75-200mg　備考：第二世代に分類される四環系抗うつ薬　トラゾドンのように一世代前の抗うつ薬のいいところは薬価が安価なことではないでしょうか。三割負担で頑張っている人の強い味方,ja,[],[],1213583493730422784,1213583493730422784,kokorokusuri999,ガブちゃんこころの救急箱,6,10,https://twitter.com/kokorokusuri999/status/1449187664712781824,[],[],0,,False,0,0,0,,デジレル,,,,,,,[],,,,
28,42,1449125207914909698,1449125207914909698,1634333347000.0,2021-10-16 06:29:07,+0900,,デジレルの眠気ハンパない,ja,[],[],1885723332,1885723332,maco18911,橘ましろ,6,06,https://twitter.com/maco18911/status/1449125207914909698,[],[],0,,False,0,0,0,,デジレル,,,,,,,[],,,,
29,43,1449116874663284739,1449116253017100289,1634331360000.0,2021-10-16 05:56:00,+0900,,昨日はあまりに眠たかったからリーマス3、チラージン2、ラツーダ1、ロゼレム1、デジレル1しか飲まなかった ちゃんとリスミー、マイスリー、デエビゴも飲めば良かった  https://t.co/ExoQUiBtWb,ja,[],[],2772224893,2772224893,grapeteanonder1,さくら,6,05,https://twitter.com/grapeteanonder1/status/1449116874663284739,[],['https://pbs.twimg.com/media/FBxMHVxUcAATlG2.jpg'],1,https://pbs.twimg.com/media/FBxMHVxUcAATlG2.jpg,False,0,0,0,,デジレル,,,,,,,[],,,,
