,index,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
10,10,1452003652323794949,1452000552011792386,1635019622000.0,2021-10-24 05:07:02,+0900,,という自分の苦しみを逆に聞かされ、「私の方が辛い」アピール。この辺は別れた妻とそっくりで嫌気が差す。 「気力がなくて今は何があったか話せない」と返すと「話せるようになったらでいい。ただし条件がある。毎日私と連絡とること」と…その気力もないし、なぜノルマ与えてプレッシャーかけるの？,ja,[],[],2453008735,2453008735,panicutsu,パニック障害＆鬱,7,05,https://twitter.com/panicutsu/status/1452003652323794949,[],[],0,,False,0,1,0,,鬱　辛い,,,,,,,[],,,,
11,11,1451994804838039554,1451903885795213315,1635017512000.0,2021-10-24 04:31:52,+0900,,@plus_sesshoku ぷらすちゃん😢 私も鬱を理由に辞めされられたことがあるよ😭 辛いよね… きっとぷらすちゃんに合う職場があるはず😢,ja,[],[],1225351789022609414,1225351789022609414,maa_asagakita,まぁぁ,7,04,https://twitter.com/maa_asagakita/status/1451994804838039554,[],[],0,,False,1,1,0,,鬱　辛い,,,,,,,"[{'screen_name': 'plus_sesshoku', 'name': 'ぷらす', 'id': '1276155181718286341'}]",,,,
12,12,1451994085498109952,1451845303502458881,1635017341000.0,2021-10-24 04:29:01,+0900,,@nekkorosu それは辛い！！！！！ チェシャちゃん悪くないで！！！！！  そして、ようやく見つけたできることがREALITYのわたしに刺さる😇 REALITY関係ないし！！！！ チェシャちゃんが新型鬱なら、わたしも新型鬱や！仲間や！  彼氏さんは主治医ではないんだから、気にしすぎんようにね🥺🥺,ja,[],[],1234541552631861248,1234541552631861248,suzulive1,すずぽん🐰🌼@リアルお仕事イベ！ガチ走り！,7,04,https://twitter.com/suzulive1/status/1451994085498109952,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,"[{'screen_name': 'nekkorosu', 'name': 'チェシャ', 'id': '1451091651858874370'}]",,,,
13,13,1451981559863517192,1451981559863517192,1635014355000.0,2021-10-24 03:39:15,+0900,,受験が終わればこんな辛い勉強をしていないと聞かされた受験生、鉄緑で鬱になる,ja,[],[],1334760687843700736,1334760687843700736,tyuujubot1,中学受験あるあるbot,7,03,https://twitter.com/tyuujubot1/status/1451981559863517192,[],[],0,,False,1,0,0,,鬱　辛い,,,,,,,[],,,,
14,14,1451979256607608832,1451979256607608832,1635013805000.0,2021-10-24 03:30:05,+0900,,鬱の本人が自分の気持ちが分からないんだから他人に分かるはずがないんだよね。何が嫌だったとか何が辛いとか分からないしどうやってここからプラスの気持ちにすればいいのかも分からない。ただの厄介な存在なんだよね。めんどくさ。人間やめてえ。,ja,[],[],955770009187266561,955770009187266561,_27842,chura 🐈‍⬛,7,03,https://twitter.com/_27842/status/1451979256607608832,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
15,15,1451976423506206720,1451976423506206720,1635013130000.0,2021-10-24 03:18:50,+0900,,「鬱だ……辛い……」って言ってた数日前に「うっはwwwこいつ馬鹿じゃねえのwww晒しとこwww」と、あたかもバカッター気取りに足を突っ込んで鬱とは程遠いクズ行為をやってる人って壮大なブーメラン投げ名人だと思ってる,ja,[],[],2687206194,2687206194,doku_kz,毒を吐く黒い人bot,7,03,https://twitter.com/doku_kz/status/1451976423506206720,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
16,16,1451976343504236544,1451976343504236544,1635013111000.0,2021-10-24 03:18:31,+0900,,コロナウイルスのように恐い心の病。でも、こちらは自分次第で自分の守り神に変えられる代物。 神経症、恐怖症、極度の緊張、鬱。どれも苦しくて辛いが、それは、人間力の発酵期間。(^^) #コロナウイルス　#心の病　#神経症　#恐怖症　#極度の緊張　#鬱,ja,"['コロナウイルス', '心の病', '神経症', '恐怖症', '極度の緊張', '鬱']",[],923217379,923217379,noberusyou2000,心の悩みの解決法!,7,03,https://twitter.com/noberusyou2000/status/1451976343504236544,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
17,17,1451958168884367362,1451958168884367362,1635008778000.0,2021-10-24 02:06:18,+0900,,辛いこと多すぎる中幸せが巡り会えてうれしい,ja,[],[],1354426625140486146,1354426625140486146,sindahazu_,みるくちゃんは鬱にゃん@ラフテル,7,02,https://twitter.com/sindahazu_/status/1451958168884367362,[],[],0,,False,4,0,0,,鬱　辛い,,,,,,,[],,,,
18,18,1451952777404436485,1451952777404436485,1635007492000.0,2021-10-24 01:44:52,+0900,,きつくても休めないの鬱。 今日3回くらい目の前真っ暗なったけど気合で頑張った👊 ほんとなんか汗止まらんかったり寒かったりするししんどかった。 明日はもっとしんどい。 辛い,ja,[],[],1337626859207421953,1337626859207421953,nikoura2,ぴたぱん,7,01,https://twitter.com/nikoura2/status/1451952777404436485,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
19,19,1451949385483309065,1451949385483309065,1635006684000.0,2021-10-24 01:31:24,+0900,,フォロイー「仕事辛い」 鬱イさん「無理すんなー」 (ブロ解)  ？？？,ja,[],[],1450282720030908420,1450282720030908420,gogo__rate,身勝手ロリの鬱イさん,7,01,https://twitter.com/gogo__rate/status/1451949385483309065,[],[],0,,False,1,0,0,,鬱　辛い,,,,,,,[],,,,
20,20,1451947938872053762,1451947938872053762,1635006339000.0,2021-10-24 01:25:39,+0900,,お母さん、ちゃんと寝れてるんだろうか。痛いだろうな。辛いだろうな。大丈夫だろうか。本当に何も出来ない。泣くだけ。夜はだめだ。1人でずっとこんなんで。姪っ子の鬱も上手く寄り添ってあげれてない。ダメダメだな。心細いや、、、。,ja,[],[],1451732342800732161,1451732342800732161,Njzger1u3xBEXxk,ひ。,7,01,https://twitter.com/Njzger1u3xBEXxk/status/1451947938872053762,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
21,21,1451947462751506437,1451947462751506437,1635006225000.0,2021-10-24 01:23:45,+0900,,鬱の時は何もかも辛い 全ての言葉が刃のように突き刺さる これ以上は勘弁して せめて回復するまでは,ja,[],[],2301139064,2301139064,_6nyaaan9_,˙³˙)なちゃーん,7,01,https://twitter.com/_6nyaaan9_/status/1451947462751506437,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
22,22,1451944841479290888,1451944841479290888,1635005600000.0,2021-10-24 01:13:20,+0900,,はあ、明日ワクチン鬱。3回目も集団接種なのだろうか。家族との時間をください。最近全然定時に帰ってないし、土日は出勤やしで、辛い。。。1歳児がパパに懐いてますよ、、、、,ja,[],[],1396061602105856001,1396061602105856001,oYSL2O7SUWm9qL7,２児のママ@行政保健師,7,01,https://twitter.com/oYSL2O7SUWm9qL7/status/1451944841479290888,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
23,23,1451940713541746688,1451940713541746688,1635004616000.0,2021-10-24 00:56:56,+0900,,寒くなってきたので冬季鬱にも片足突っ込んでるんだろうけど、いろいろと辛い  とりあえず自転車の後輪がリムブレ起こしてるのがもうツライ 走りにくい…,ja,[],[],51644972,51644972,s_kyoha,奇印きょーは@健全メギドラル,7,00,https://twitter.com/s_kyoha/status/1451940713541746688,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
24,24,1451938468754382848,1451937845023703050,1635004081000.0,2021-10-24 00:48:01,+0900,,@sumo____mo まじかそれは辛いな,ja,[],[],1439889877307248649,1439889877307248649,meimei_after,命,7,00,https://twitter.com/meimei_after/status/1451938468754382848,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,"[{'screen_name': 'sumo____mo', 'name': '杏桃', 'id': '1417324739110993924'}]",,,,
25,25,1451937307565510659,1451937307565510659,1635003804000.0,2021-10-24 00:43:24,+0900,,鬱だと自称する人は助けてもらいたいのかな…駄目ってことじゃあなくて、鬱だったら治療法はあるけど、自称している人は鬱だと限らない。でも、そうじゃないかな、そうであるといいなって思いで鬱だと言っているならば、とても辛いことだよね…だって、鬱じゃないから辛くても頑張れって言われるんだ,ja,[],[],900490940388790272,900490940388790272,livingsuisho,ネガティヴな男の子bot,7,00,https://twitter.com/livingsuisho/status/1451937307565510659,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
26,26,1451936367374573578,1451936367374573578,1635003580000.0,2021-10-24 00:39:40,+0900,,プロの気分変調性障害なので、「嫌な事が起きて鬱になる」というより「鬱っぽいタイミングなので嫌な事が尚のこと辛く感じる」のほうが正しい…。  何にもなくてもずもずもと希死念慮が湧いて来る、それが鬱。辛い事があって体調や心のバランスを一時的に崩してる状態の人とは全く違う…伝われ…,ja,[],[],1336833998199222272,1336833998199222272,soda__yuki,蒼田ゆき,7,00,https://twitter.com/soda__yuki/status/1451936367374573578,[],[],0,,False,1,0,0,,鬱　辛い,,,,,,,[],,,,
27,27,1451936287783489537,1451936287783489537,1635003561000.0,2021-10-24 00:39:21,+0900,,鬱 治らない 寛解してるけど、少し疲れただけでおかしくなる 今日、スーパーで突然笑いが止まらなくなって、あーこれが電磁波攻撃的なやつかーとか乖離した頭で考えてた 何にも秀でた才はない、学もないばかりか、人間性まで終わってるなんて。惨めで情けなくて辛い。,ja,[],[],1446469424710443009,1446469424710443009,yu_wa_ut,DAHLIA,7,00,https://twitter.com/yu_wa_ut/status/1451936287783489537,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
28,28,1451934635277963269,1451934635277963269,1635003167000.0,2021-10-24 00:32:47,+0900,,君思君愛､発売当時リアル失恋してマジで鬱だったwwwwwwwwwwwwwwwwww ごちゃがEXILEみたいでまた更に鬱だったwwwwwwwwwwwwwww今見ても辛いwwwwwwwwwwwwwww  最近の口癖幸せになんてなっていないで最後のワガママ聞いてくださいはこれです  #少プレV6 #少クラV6ノンストップ,ja,"['少プレv6', '少クラv6ノンストップ']",[],100948597,100948597,ccstorm20v,くおん@V6余韻,7,00,https://twitter.com/ccstorm20v/status/1451934635277963269,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
29,29,1451934524821032960,1451934524821032960,1635003141000.0,2021-10-24 00:32:21,+0900,,ずっと鬱だったけどみんな辛いことを乗り越えながら頑張ってデビューを勝ち取ったんだから、今度はこっちがプヤニン、ルイチー等の脱落を乗り越えてバヒエを好きになるために頑張る時が来たっていう解釈でとりあえず落ち着いた。,ja,[],[],998886005259231234,998886005259231234,Virgo_kun,ばーご,7,00,https://twitter.com/Virgo_kun/status/1451934524821032960,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
30,30,1451932764958171144,1451932764958171144,1635002721000.0,2021-10-24 00:25:21,+0900,,10年間鬱で自殺的になったり、人間関係で嫌なことばかりだった時、切り抜きで潤羽るしあちゃんのasmrを聞いて、泣いちゃった。  凄く辛い時期は続くけど、優しい人が励ましてくれるのが嬉しい。  ふぁんでっとのマークつけます！  るーちゃんありがとう！  #ふぁんでっど,ja,['ふぁんでっど'],[],1449009347757965314,1449009347757965314,kounomu4928,Koki🏀🪶⚓️🎲🦋,7,00,https://twitter.com/kounomu4928/status/1451932764958171144,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
31,31,1451932068141678595,1451932068141678595,1635002555000.0,2021-10-24 00:22:35,+0900,,何が辛いとかじゃなくてもうどうしようもない脳の構造でしょ、母親の方全員鬱だし,ja,[],[],705341166401691648,705341166401691648,nikkichou1204,カシスポリフェノール,7,00,https://twitter.com/nikkichou1204/status/1451932068141678595,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
32,32,1451931895701204998,1451931895701204998,1635002514000.0,2021-10-24 00:21:54,+0900,,受験生の皆さんへ 頑張ってください。 疲れたらちょっと休んでください。 辛い時は立ち止まっていいです。  早くないか？って思う人いるかもしれないけど、このくらいの時期から疲れ始めてくるから…そして始まる受験鬱…  応援してます！！！！,ja,[],[],1436857386614996994,1436857386614996994,shiori_strs,SHIORI𓈒𓂂𓂃◌𓈒𓐍@垢移行しました,7,00,https://twitter.com/shiori_strs/status/1451931895701204998,[],[],0,,False,1,0,0,,鬱　辛い,,,,,,,[],,,,
33,33,1451928773410971654,1451928773410971654,1635001769000.0,2021-10-24 00:09:29,+0900,,制服の前が苦しい。また胸が大きくなったんとちゃうか。鬱や。下着買い替えんのに金かかるし。せやけどこれでまた謙也の好みから遠くなってしまうんが一番辛いわ。昔よう「でかぱい女」とか言われてからかわれたもん。アイツ絶対胸のでかい女嫌いやんな。はあ…。,ja,[],[],2258824220,2258824220,ositariyuko,忍足侑子,7,00,https://twitter.com/ositariyuko/status/1451928773410971654,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
34,34,1451928665378344970,1451928665378344970,1635001744000.0,2021-10-24 00:09:04,+0900,,アイナナ、アプリ3部入った。つっっっっっっっっら つらい 鬱展開つらい これ何？私何見せられてんの？アニメでカットされてたとこあるにしてもこんな辛いのなんで？つらい、つらすぎて泣けてくる,ja,[],[],4469440514,4469440514,kasunuma344,しぐま,7,00,https://twitter.com/kasunuma344/status/1451928665378344970,[],[],0,,False,3,0,0,,鬱　辛い,,,,,,,[],,,,
35,35,1451928515335495680,1451908663958859777,1635001708000.0,2021-10-24 00:08:28,+0900,,@KIi16y よちよち、鬱辛いね、、,ja,[],[],1417018029863407619,1417018029863407619,suzu_ztzt,すず,7,00,https://twitter.com/suzu_ztzt/status/1451928515335495680,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,"[{'screen_name': 'KIi16y', 'name': 'せなも', 'id': '2834006816'}]",,,,
36,36,1451925092250755081,1451912707754528771,1635000892000.0,2021-10-23 23:54:52,+0900,,@mugiti_enst むぎちゃん〜😭😭😭 そうなんか！辛いよなほんとに…😢暫く立ち直れないかもしれない… むぎちゃん優しすぎる✨そのままやったら鬱止まらんからほんとに話聞いて欲しい😭,ja,[],[],1431654426695979014,1431654426695979014,maru_shiroro,しろ⚪️,6,23,https://twitter.com/maru_shiroro/status/1451925092250755081,[],[],0,,False,0,1,0,,鬱　辛い,,,,,,,"[{'screen_name': 'mugiti_enst', 'name': 'むぎ', 'id': '1432274433972994049'}]",,,,
37,37,1451924997673402368,1451924997673402368,1635000869000.0,2021-10-23 23:54:29,+0900,,鬱の時や辛い時、疲れた時って家から出たくないし、実際に動けないよね。こちらのカウンセラーさんはおうちまで来てくれるんだって！しかもカウンセリング料も安めだし。あたしも辛いときお願いしてみようかな？　 https://t.co/UhffZfhl8H,ja,[],[],3080078497,3080078497,anri_whitelife,いしいあんり,6,23,https://twitter.com/anri_whitelife/status/1451924997673402368,['http://goo.gl/HaCdm2'],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
38,38,1451924704533512203,1451924704533512203,1635000799000.0,2021-10-23 23:53:19,+0900,,どうでもいい→誰かにとって、あるいは自分自身そうだと肯定できる程の価値ある人間になりたい→なれない→無価値→鬱なんかな？うーん　内心辛いのかな　寂しいなって思う事はあるけど、価値…？うーん？,ja,[],[],1347921107760807936,1347921107760807936,zera2U6,アネ゛デパミ゛,6,23,https://twitter.com/zera2U6/status/1451924704533512203,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
39,39,1451922158901350410,1451922158901350410,1635000192000.0,2021-10-23 23:43:12,+0900,,メールは毎日チェックはしていたけれど、鬱状態の時にパソコンを立ち上げるのは結構辛い。,ja,[],[],125816496,125816496,HORIE_Masayuki,堀江 将之,6,23,https://twitter.com/HORIE_Masayuki/status/1451922158901350410,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
40,40,1451919933982457867,1451919933982457867,1634999662000.0,2021-10-23 23:34:22,+0900,,来年は統合含めて5週間 まだまだ15週間も残ってるん？！！？？本当に鬱になりそうなんですけど！！耐えられない！！どこでストレス発散したらいいわけ！！？？？辛いよ〜😭😭😭😭😭,ja,[],[],1183178419531436041,1183178419531436041,princessss_LuLu,ぷりんせす ルル は看護学生ちゃん💛,6,23,https://twitter.com/princessss_LuLu/status/1451919933982457867,[],[],0,,False,2,0,0,,鬱　辛い,,,,,,,[],,,,
41,41,1451919771956486152,1451919771956486152,1634999623000.0,2021-10-23 23:33:43,+0900,,整体院で色んな方の人生を聞いていると、辛いことを経験されたんだなと思う事が多々あります。ならない自分が特別ではなく自分もなるかも知れないと言う気持ちを持つことも大事だと思いました。 #うしお回復整体　＃精神疾患　＃鬱　＃病気  https://t.co/LqRg8nw6LM,ja,"['うしお回復整体', '精神疾患', '鬱', '病気']",[],265264563,265264563,NGIUSO,うしお回復整体,6,23,https://twitter.com/NGIUSO/status/1451919771956486152,['http://ushiokaifuku.sakura.ne.jp/2019/11/25/shourai/'],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
42,42,1451917739073814531,1451917739073814531,1634999138000.0,2021-10-23 23:25:38,+0900,,鬱になってゲロ吐きそうなぐらい明日が辛いわw  バイトサボってイベント行ってやろうかってw  しかし３４歳ここで今のそこそこバイトとしては良いお月給をいただいてる職を失うと待ってるのはDeathですのでw  明日は歯茎から血が出るぐらい歯を食いしばって働きたいと思いますw,ja,[],[],1189637113517490176,1189637113517490176,yajikkoro0216,ヤジ時々やじ@っころ族🐰🏴‍☠️🐣💗,6,23,https://twitter.com/yajikkoro0216/status/1451917739073814531,[],[],0,,False,1,0,0,,鬱　辛い,,,,,,,[],,,,
43,43,1451917391621865472,1451917391621865472,1634999056000.0,2021-10-23 23:24:16,+0900,,インスタ見ると皆毎日キラキラしてて鬱になるけど、Twitter見ると皆ちゃんと毎日辛い思いもしててすき,ja,[],[],1398444459268853762,1398444459268853762,sumire___0o,すみれ,6,23,https://twitter.com/sumire___0o/status/1451917391621865472,[],[],0,,False,1,0,0,,鬱　辛い,,,,,,,[],,,,
44,44,1451914192756215814,1451914192756215814,1634998293000.0,2021-10-23 23:11:33,+0900,,辛い，生きるのが厳しい，鬱だ，しにたい，研究も人生も上手くいかない，勉強することが多い，時間が足りない，もっと寝たい  ↓ （社会性フィルター）  プルプル～,ja,[],[],1226013308777451521,1226013308777451521,PurPurkinje,PurPurPurkinje,6,23,https://twitter.com/PurPurkinje/status/1451914192756215814,[],[],0,,False,5,0,2,,鬱　辛い,,,,,,,[],,,,
45,45,1451912913908744197,1451912913908744197,1634997988000.0,2021-10-23 23:06:28,+0900,,あ、病む事に否定しないし何だったら自分自身鬱状態なるし昔は手首やってたけど筋トレしてる時は鬱になる暇何てないしそう考えたら案外対した事無いんですよね_(:3」z)_ 例えば腹筋や脚上げしてる時にマイナスな事考えるよりもお腹や脚のが辛いし,ja,[],[],1339111955978616832,1339111955978616832,mizuametomoru,水飴,6,23,https://twitter.com/mizuametomoru/status/1451912913908744197,[],[],0,,False,3,0,0,,鬱　辛い,,,,,,,[],,,,
46,46,1451911225424551944,1451522141560602626,1634997586000.0,2021-10-23 22:59:46,+0900,,@kimuti_X 結果何を言いたいかって言うと  俺の人生を俺のために生きたいけどそうも行かず… 苦しい辛いもう無理って親に言っても分かってくれずに  あと何年お前等家族のために生きなきゃ行けないんだろう？って思う… 俺が家出たら誰も生活できないのわかってるから、鬱になるまで我慢して働いてんだよって思う,ja,[],[],1139015630265303040,1139015630265303040,MWAM10thTanaPai,MWAMガチ応援垢(特にタナパイ(￢з￢)),6,22,https://twitter.com/MWAM10thTanaPai/status/1451911225424551944,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,"[{'screen_name': 'kimuti_X', 'name': 'キムテス', 'id': '969532990907826176'}]",,,,
47,47,1451911035229663236,1451911035229663236,1634997540000.0,2021-10-23 22:59:00,+0900,,鬱で辛いです…,ja,[],[],1354027231,1354027231,tsurai__desu__,メンヘラ辛いさんbot,6,22,https://twitter.com/tsurai__desu__/status/1451911035229663236,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
48,48,1451909919968411660,1451909919968411660,1634997274000.0,2021-10-23 22:54:34,+0900,,生きていくのがこんなに辛いことだとは,ja,[],[],1062632346,1062632346,pantsu__bot,鬱パンツbot,6,22,https://twitter.com/pantsu__bot/status/1451909919968411660,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
49,49,1451909656779968515,1451909656779968515,1634997212000.0,2021-10-23 22:53:32,+0900,,鬱アニメ好きな人は結城友奈は勇者である お勧め 1期だけ見ると消化不良になるので2期も観るの視野にいれてどうぞ！(2期は辛いぜ) ただいま3期放映中！ 原作者がハッピーエンド描くの珍しい方なのかな？,ja,[],[],1071884102033240064,1071884102033240064,Newgoninlike,豆腐 稀に🎁投げる人（サボり魔(鬱病)）,6,22,https://twitter.com/Newgoninlike/status/1451909656779968515,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
50,51,1451907851480276992,1451907851480276992,1634996781000.0,2021-10-23 22:46:21,+0900,,いよいよ明日テスト。 最後の追い込みで今日は1日(ゴロゴロしながら)筆記試験テキストとにらめっこ。 模擬試験の不得手なところを少しは克服出来た…かな。 公式覚えての計算問題がやっぱり辛い…  鬱(ᇂ_Jᇂ)φ,ja,[],[],3010299534,3010299534,momochi_ppg,ももちぃ。,6,22,https://twitter.com/momochi_ppg/status/1451907851480276992,[],[],0,,False,0,0,0,,鬱　辛い,,,,,,,[],,,,
